m/z,RT,Intensity,Identification,Prob
155.009653,554.635010,11495920.000000,StdMix1_68;M-H;[12C]5[1H]3[14N]2[16O]4,1.000000
167.996893,989.856018,9420551.000000,StdMix1_77;M-H;[12C]3[1H]6[14N]1[16O]5[32S]1,1.000000
173.008903,431.755005,6423289.000000,StdMix1_66;M-H;[12C]6[1H]5[16O]6,1.000000
166.974821,869.604004,5534405.500000,StdMix1_81;M-H;[12C]3[1H]4[16O]6[31P]1,1.000000
353.048890,291.399994,5462175.500000,StdMix1_57;M-H;[12C]19[1H]13[16O]5[32S]1,1.000000
334.957549,873.924011,4875426.500000,StdMix1_81;2M-H;[12C]6[1H]9[16O]12[31P]2,1.000000
347.039638,879.648010,4592969.000000,StdMix1_76;M-H;[12C]10[1H]12[14N]4[16O]8[31P]1,0.995000
169.013998,522.750977,3806996.250000,StdMix1_64;M-H;[12C]7[1H]5[16O]5,0.995000
267.073139,613.745972,3780769.750000,StdMix1_11;M-H;[12C]10[1H]11[14N]4[16O]5,1.000000
117.019230,382.250000,3538082.250000,StdMix1_54;M-H;[12C]4[1H]5[16O]4,1.000000
377.085583,796.044006,2826446.750000,StdMix1_87;M+Cl;[12C]12[1H]22[16O]11[35Cl]1,1.000000
208.064688,828.978027,2813977.750000,StdMix1_69;M-H;[12C]7[1H]14[14N]1[16O]4[32S]1,1.000000
323.028516,840.419983,2718492.000000,StdMix1_75;M-H;[12C]9[1H]12[14N]2[16O]9[31P]1,1.000000
243.062051,538.918030,2717363.000000,StdMix1_65;M-H;[12C]9[1H]11[14N]2[16O]6,1.000000
256.059286,801.864014,2455902.000000,StdMix1_3;M+Cl;[12C]8[1H]15[14N]1[16O]6[35Cl]1,1.000000
129.019235,427.282990,2294349.000000,StdMix1_60;M-H2O-H;[12C]5[1H]5[16O]4,1.000000
163.039910,329.363007,2134715.000000,StdMix1_50;M-H;[12C]9[1H]7[16O]3,0.975000
289.067660,540.357971,2109166.000000,StdMix1_65;M+FA-H;[12C]10[1H]13[14N]2[16O]8,1.000000
302.100737,1189.530029,1780984.625000,StdMix1_39;M+FA-H;[12C]9[1H]21[14N]1[16O]8[31P]1,1.000000
287.088438,415.272003,1643166.375000,StdMix1_56;M+FA-H;[12C]11[1H]15[14N]2[16O]7,1.000000
337.001714,989.856018,1571367.375000,StdMix1_77;2M-H;[12C]6[1H]13[14N]2[16O]10[32S]2,1.000000
273.072859,455.087006,1515967.750000,StdMix1_61;M+FA-H;[12C]10[1H]13[14N]2[16O]7,1.000000
322.044229,1174.359985,1440175.750000,StdMix1_79;M-H;[12C]9[1H]13[14N]3[16O]8[31P]1,1.000000
263.096817,1805.329956,1371555.125000,StdMix1_47;M-H;[12C]12[1H]15[14N]4[16O]1[32S]1,1.000000
205.035057,1008.429993,1360168.125000,StdMix1_89;M-H;[12C]7[1H]9[16O]7,1.000000
165.040175,560.335999,1291531.250000,StdMix1_86;M+FA-H;[12C]5[1H]9[16O]6,0.995000
535.153764,613.745972,1210508.375000,StdMix1_11;2M-H;[12C]20[1H]23[14N]8[16O]10,1.000000
354.051944,291.399994,1197781.375000,StdMix1_57;M-H;[12C]18[13C]1[1H]13[16O]5[32S]1,1.000000
103.003611,504.688995,1162193.750000,StdMix1_59;M-H;[12C]3[1H]3[16O]4,1.000000
115.003612,361.602997,1140709.000000,StdMix1_53;M-H;[12C]4[1H]3[16O]4,1.000000
132.030005,1048.729980,1136435.125000,StdMix1_29;M-H;[12C]4[1H]6[14N]1[16O]4,1.000000
266.088450,705.455994,972329.062500,StdMix1_3;M+FA-H;[12C]9[1H]16[14N]1[16O]8,1.000000
379.082585,794.598022,889701.562500,StdMix1_87;M+Cl;[12C]12[1H]22[16O]11[37Cl]1,1.000000
259.022073,1124.180054,810162.875000,StdMix1_80;M-H;[12C]6[1H]12[16O]9[31P]1,1.000000
85.029420,433.234985,808309.937500,StdMix1_51;M-H2O-H;[12C]4[1H]5[16O]2,1.000000
258.056300,800.406006,800393.625000,StdMix1_3;M+Cl;[12C]8[1H]15[14N]1[16O]6[37Cl]1,1.000000
387.114295,944.148010,797360.875000,StdMix1_87;M+FA-H;[12C]13[1H]23[16O]13,1.000000
227.067266,455.087006,793864.937500,StdMix1_61;M-H;[12C]9[1H]11[14N]2[16O]5,1.000000
167.034605,386.657990,752518.937500,StdMix1_55;M-H;[12C]8[1H]7[16O]4,1.000000
146.045623,1018.640015,726436.562500,StdMix1_84;M-H;[12C]5[1H]8[14N]1[16O]4,1.000000
195.050638,1184.949951,725176.375000,StdMix1_70;M-H;[12C]6[1H]11[16O]7,1.000000
87.008714,430.268005,701282.250000,StdMix1_58;M-H;[12C]3[1H]3[16O]3,1.000000
135.029770,844.806030,678508.875000,StdMix1_104;M+FA-H;[12C]4[1H]7[16O]5,1.000000
241.082913,413.759003,667264.937500,StdMix1_56;M-H;[12C]10[1H]13[14N]2[16O]5,1.000000
104.035187,1116.439941,657015.937500,StdMix1_34;M-H;[12C]3[1H]6[14N]1[16O]3,1.000000
156.012956,554.635010,634990.250000,StdMix1_68;M-H;[12C]4[13C]1[1H]3[14N]2[16O]4,1.000000
124.007193,969.666016,634369.687500,StdMix1_24;M-H;[12C]2[1H]6[14N]1[16O]3[32S]1,1.000000
168.066274,918.888000,621675.187500,StdMix1_19;M-H;[12C]8[1H]10[14N]1[16O]3,1.000000
125.035426,956.148010,580703.750000,StdMix1_2;M-H;[12C]5[1H]5[14N]2[16O]2,1.000000
103.040004,385.187988,577102.125000,StdMix1_51;M-H;[12C]4[1H]7[16O]3,1.000000
151.039854,347.006012,543961.437500,StdMix1_98;M-H;[12C]8[1H]7[16O]3,1.000000
119.034784,705.455994,512839.093750,StdMix1_86;M-H;[12C]4[1H]7[16O]4,1.000000
348.042965,879.648010,499344.750000,StdMix1_76;M-H;[12C]9[13C]1[1H]12[14N]4[16O]8[31P]1,0.995000
189.087743,1423.670044,480164.593750,StdMix1_42;M-H;[12C]7[1H]13[14N]2[16O]4,1.000000
209.066422,762.245972,462158.750000,StdMix1_67;M+FA-H;[12C]7[1H]13[16O]7,1.000000
268.076406,613.745972,431628.781250,StdMix1_11;M-H;[12C]9[13C]1[1H]11[14N]4[16O]5,1.000000
215.032666,841.877991,431599.500000,StdMix1_85;M+Cl;[12C]6[1H]12[16O]6[35Cl]1,1.000000
174.012204,431.755005,428423.656250,StdMix1_66;M-H;[12C]5[13C]1[1H]5[16O]6,1.000000
118.050811,1044.199951,423515.875000,StdMix1_28;M-H;[12C]4[1H]8[14N]1[16O]3,1.000000
169.992589,988.434021,418949.625000,StdMix1_77;M-H;[12C]3[1H]6[14N]1[16O]5[34S]1,1.000000
220.082377,705.455994,411193.156250,StdMix1_3;M-H;[12C]8[1H]14[14N]1[16O]6,1.000000
179.055795,698.093994,407241.125000,StdMix1_85;M-H;[12C]6[1H]11[16O]6,0.845000
239.077183,816.288025,398524.625000,StdMix1_86;2M-H;[12C]8[1H]15[16O]8,1.000000
187.024558,409.196014,381757.406250,StdMix1_89;M-H2O-H;[12C]7[1H]7[16O]6,1.000000
378.088952,796.044006,380070.031250,StdMix1_87;M+Cl;[12C]11[13C]1[1H]22[16O]11[35Cl]1,1.000000
288.083526,1165.310059,379750.156250,StdMix1_36;M+FA-H;[12C]10[1H]14[14N]3[16O]7,1.000000
203.055931,494.109985,351511.250000,StdMix1_88;2M-H;[12C]8[1H]11[16O]6,1.000000
242.078387,1168.329956,336929.875000,StdMix1_36;M-H;[12C]9[1H]12[14N]3[16O]5,1.000000
335.960897,872.484009,333613.281250,StdMix1_81;2M-H;[12C]5[13C]1[1H]9[16O]12[31P]2,1.000000
204.042994,918.888000,324112.625000,StdMix1_19;M+Cl;[12C]8[1H]11[14N]1[16O]3[35Cl]1,1.000000
169.000162,989.856018,318220.000000,StdMix1_77;M-H;[12C]2[13C]1[1H]6[14N]1[16O]5[32S]1,1.000000
170.017334,522.750977,302513.000000,StdMix1_64;M-H;[12C]6[13C]1[1H]5[16O]5,1.000000
339.035568,516.745972,288322.562500,StdMix1_64;2M-H;[12C]14[1H]11[16O]10,1.000000
177.040170,581.937988,285594.281250,StdMix1_70;M-H2O-H;[12C]6[1H]9[16O]6,1.000000
128.035275,434.709991,280065.406250,StdMix1_84;M-H2O-H;[12C]5[1H]6[14N]1[16O]3,1.000000
324.031840,840.419983,277344.718750,StdMix1_75;M-H;[12C]8[13C]1[1H]12[14N]2[16O]9[31P]1,1.000000
346.055486,1014.250000,272491.875000,StdMix1_33;M-H;[12C]10[1H]13[14N]5[16O]7[31P]1,0.985000
299.074199,1087.000000,270715.343750,StdMix1_47;M+Cl;[12C]12[1H]16[14N]4[16O]1[35Cl]1[32S]1,1.000000
211.069707,1425.199951,269089.531250,StdMix1_42;M+Na-2H;[12C]7[1H]12[14N]2[16O]4[23Na]1,1.000000
341.108716,944.148010,266736.031250,StdMix1_87;M-H;[12C]12[1H]21[16O]11,1.000000
143.034742,409.196014,266423.437500,StdMix1_92;2M-H;[12C]6[1H]7[16O]4,1.000000
244.065370,538.918030,264061.687500,StdMix1_65;M-H;[12C]8[13C]1[1H]11[14N]2[16O]6,1.000000
355.044835,292.929993,244448.031250,StdMix1_57;M-H;[12C]19[1H]13[16O]5[34S]1,1.000000
149.045224,625.380005,238921.937500,StdMix1_51;M+FA-H;[12C]5[1H]9[16O]5,1.000000
134.047077,895.530029,231533.156250,StdMix1_21;M-H;[12C]5[1H]4[14N]5,1.000000
279.057103,1426.729980,230426.421875,StdMix1_56;M+Cl;[12C]10[1H]14[14N]2[16O]5[37Cl]1,0.925000
536.157149,613.745972,227992.765625,StdMix1_11;2M-H;[12C]19[13C]1[1H]23[14N]8[16O]10,1.000000
164.043189,330.885010,221193.500000,StdMix1_50;M-H;[12C]8[13C]1[1H]7[16O]3,0.975000
148.964266,873.924011,220740.671875,StdMix1_81;M-H2O-H;[12C]3[1H]2[16O]5[31P]1,0.995000
245.066423,398.566986,220566.734375,StdMix1_65;M-H;[12C]9[1H]11[14N]2[16O]5[18O]1,0.995000
257.062555,801.864014,215527.562500,StdMix1_3;M+Cl;[12C]7[13C]1[1H]15[14N]1[16O]6[35Cl]1,1.000000
290.071020,538.918030,209462.093750,StdMix1_65;M+FA-H;[12C]9[13C]1[1H]13[14N]2[16O]8,1.000000
164.071426,702.510010,209260.296875,StdMix1_12;M-H;[12C]9[1H]10[14N]1[16O]2,0.995000
209.067964,828.978027,208656.015625,StdMix1_69;M-H;[12C]6[13C]1[1H]14[14N]1[16O]4[32S]1,1.000000
421.136572,453.635010,187993.296875,StdMix1_9;M+FA-H;[12C]18[1H]21[14N]4[16O]8,1.000000
288.091743,413.759003,186976.484375,StdMix1_56;M+FA-H;[12C]10[13C]1[1H]15[14N]2[16O]7,1.000000
167.978136,865.271973,181541.625000,StdMix1_81;M-H;[12C]2[13C]1[1H]4[16O]6[31P]1,1.000000
264.100104,1803.849976,177313.859375,StdMix1_47;M-H;[12C]11[13C]1[1H]15[14N]4[16O]1[32S]1,1.000000
303.104017,1186.479980,169954.671875,StdMix1_39;M+FA-H;[12C]8[13C]1[1H]21[14N]1[16O]8[31P]1,1.000000
161.045293,554.635010,166971.468750,StdMix1_85;M-H2O-H;[12C]6[1H]9[16O]5,0.960000
249.022483,326.303009,159126.343750,StdMix1_24;2M-H;[12C]4[1H]13[14N]2[16O]6[32S]2,1.000000
118.022562,380.779999,157698.593750,StdMix1_54;M-H;[12C]3[13C]1[1H]5[16O]4,1.000000
224.077282,1392.439941,149725.359375,StdMix1_41;M+FA-H;[12C]7[1H]14[14N]1[16O]7,1.000000
274.076134,455.087006,149525.265625,StdMix1_61;M+FA-H;[12C]9[13C]1[1H]13[14N]2[16O]7,1.000000
311.026935,551.789978,148654.484375,StdMix1_68;2M-H;[12C]10[1H]7[14N]4[16O]8,1.000000
170.023558,886.841980,145835.328125,StdMix1_21;M+Cl;[12C]5[1H]5[14N]5[35Cl]1,1.000000
323.047494,1177.359985,142396.171875,StdMix1_79;M-H;[12C]8[13C]1[1H]13[14N]3[16O]8[31P]1,1.000000
214.071840,330.885010,141099.406250,StdMix1_19;M+FA-H;[12C]9[1H]12[14N]1[16O]5,0.965000
155.011482,821.940002,140736.781250,StdMix1_86;M+Cl;[12C]4[1H]8[16O]4[35Cl]1,1.000000
217.029599,840.419983,137305.656250,StdMix1_85;M+Cl;[12C]6[1H]12[16O]6[37Cl]1,1.000000
285.082464,698.093994,131333.062500,StdMix1_86;2M+FA-H;[12C]9[1H]17[16O]10,1.000000
130.022487,431.755005,125572.351563,StdMix1_60;M-H2O-H;[12C]4[13C]1[1H]5[16O]4,0.995000
647.064205,838.968018,121882.898438,StdMix1_75;2M-H;[12C]18[1H]25[14N]4[16O]18[31P]2,1.000000
338.997442,989.856018,119724.000000,StdMix1_77;2M-H;[12C]6[1H]13[14N]2[16O]10[32S]1[34S]1,1.000000
206.039719,918.888000,118865.406250,StdMix1_19;M+Cl;[12C]8[1H]11[14N]1[16O]3[37Cl]1,1.000000
191.019498,737.322021,118363.007813,StdMix1_73;M-H2O-H;[12C]6[1H]7[16O]7,0.980000
210.060432,828.978027,116423.578125,StdMix1_69;M-H;[12C]7[1H]14[14N]1[16O]4[34S]1,1.000000
197.045184,347.006012,116176.164063,StdMix1_98;M+FA-H;[12C]9[1H]9[16O]5,1.000000
163.024541,686.004028,113554.476563,StdMix1_54;M+FA-H;[12C]5[1H]7[16O]6,1.000000
176.056057,1099.449951,109783.070313,StdMix1_25;M+FA-H;[12C]6[1H]10[14N]1[16O]5,0.945000
130.050769,992.700012,108817.976563,StdMix1_25;M-H;[12C]5[1H]8[14N]1[16O]3,0.945000
336.961736,871.044006,107086.851563,StdMix1_81;2M-H;[12C]6[1H]9[16O]11[18O]1[31P]2,1.000000
157.013734,553.211975,99538.273438,StdMix1_68;M-H;[12C]5[1H]3[14N]2[16O]3[18O]1,1.000000
277.059824,404.617004,99064.609375,StdMix1_56;M+Cl;[12C]10[1H]14[14N]2[16O]5[35Cl]1,1.000000
388.117726,944.148010,97306.093750,StdMix1_87;M+FA-H;[12C]12[13C]1[1H]23[16O]13,1.000000
278.054011,820.530029,96670.375000,StdMix1_36;M+Cl;[12C]9[1H]13[14N]3[16O]5[35Cl]1,0.895000
206.038370,1008.429993,95920.929688,StdMix1_89;M-H;[12C]6[13C]1[1H]9[16O]7,1.000000
279.038772,536.028992,88550.906250,StdMix1_65;M+Cl;[12C]9[1H]12[14N]2[16O]6[35Cl]1,1.000000
559.202906,1189.530029,88352.117188,StdMix1_39;2M+FA-H;[12C]17[1H]41[14N]2[16O]14[31P]2,1.000000
267.091143,705.455994,86774.289063,StdMix1_3;M+FA-H;[12C]8[13C]1[1H]16[14N]1[16O]8,1.000000
323.098214,580.502014,86177.000000,StdMix1_87;M-H2O-H;[12C]12[1H]19[16O]10,0.990000
133.014089,577.619019,85609.187500,StdMix1_58;M+FA-H;[12C]4[1H]5[16O]5,1.000000
338.005490,991.278015,85168.945313,StdMix1_77;2M-H;[12C]5[13C]1[1H]13[14N]2[16O]10[32S]2,1.000000
225.061341,701.039978,81959.203125,StdMix1_85;M+FA-H;[12C]7[1H]13[16O]8,0.940000
189.040180,404.617004,79242.726563,StdMix1_92;2M+FA-H;[12C]7[1H]9[16O]6,0.970000
