m/z,RT,Intensity,Identification,Prob
313.078856,613.745972,79178.257813,StdMix1_11;M+FA-H;[12C]11[1H]13[14N]4[16O]7,1.000000
189.978865,1005.549988,73190.429688,StdMix1_77;M+Na-2H;[12C]3[1H]5[14N]1[16O]5[32S]1[23Na]1,1.000000
233.006455,347.006012,72204.914063,StdMix1_70;M+K-2H;[12C]6[1H]10[16O]7[39K]1,0.905000
228.070585,456.541992,72062.039063,StdMix1_61;M-H;[12C]8[13C]1[1H]11[14N]2[16O]5,1.000000
156.006564,554.635010,71974.648438,StdMix1_28;M+K-2H;[12C]4[1H]7[14N]1[16O]3[39K]1,0.950000
175.013030,431.755005,71641.703125,StdMix1_66;M-H;[12C]6[1H]5[16O]5[18O]1,1.000000
375.030415,291.399994,69271.367188,StdMix1_57;M+Na-2H;[12C]19[1H]12[16O]5[32S]1[23Na]1,1.000000
375.131029,453.635010,68927.187500,StdMix1_9;M-H;[12C]17[1H]19[14N]4[16O]6,1.000000
335.077209,386.657990,67337.164063,StdMix1_55;2M-H;[12C]16[1H]15[16O]8,0.995000
251.078717,793.151978,67009.382813,StdMix1_2;2M-H;[12C]10[1H]11[14N]4[16O]4,0.980000
417.137114,828.978027,64699.347656,StdMix1_69;2M-H;[12C]14[1H]29[14N]2[16O]8[32S]2,1.000000
397.114286,1177.359985,63245.675781,StdMix1_9;M+Na-2H;[12C]17[1H]18[14N]4[16O]6[23Na]1,0.920000
168.037964,385.187988,61288.218750,StdMix1_55;M-H;[12C]7[13C]1[1H]7[16O]4,1.000000
166.043470,567.500977,60033.449219,StdMix1_86;M+FA-H;[12C]4[13C]1[1H]9[16O]6,1.000000
242.086226,416.781006,59668.828125,StdMix1_56;M-H;[12C]9[13C]1[1H]13[14N]2[16O]5,1.000000
168.978910,871.044006,57653.527344,StdMix1_81;M-H;[12C]3[1H]4[16O]5[18O]1[31P]1,1.000000
163.060912,660.882019,56798.605469,StdMix1_67;M-H;[12C]6[1H]11[16O]5,1.000000
161.011995,954.642029,55717.171875,StdMix1_2;M+Cl;[12C]5[1H]6[14N]2[16O]2[35Cl]1,1.000000
265.092575,1806.800049,54903.679688,StdMix1_47;M-H;[12C]12[1H]15[14N]4[16O]1[34S]1,1.000000
349.044092,878.213989,54083.781250,StdMix1_76;M-H;[12C]10[1H]12[14N]4[16O]7[18O]1[31P]1,0.995000
160.061160,1392.439941,49652.613281,StdMix1_41;M-H2O-H;[12C]6[1H]10[14N]1[16O]4,1.000000
116.006935,361.602997,48164.675781,StdMix1_53;M-H;[12C]3[13C]1[1H]3[16O]4,1.000000
169.069590,920.375977,48028.226563,StdMix1_19;M-H;[12C]7[13C]1[1H]10[14N]1[16O]3,1.000000
260.025414,1121.060059,46678.308594,StdMix1_80;M-H;[12C]5[13C]1[1H]12[16O]9[31P]1,1.000000
133.033303,1048.729980,45588.492188,StdMix1_29;M-H;[12C]3[13C]1[1H]6[14N]1[16O]4,1.000000
157.008436,816.288025,44485.691406,StdMix1_86;M+Cl;[12C]4[1H]8[16O]4[37Cl]1,1.000000
154.993463,556.059998,44261.699219,StdMix1_54;M+Cl;[12C]4[1H]6[16O]4[37Cl]1,0.960000
292.072133,1189.530029,43642.011719,StdMix1_39;M+Cl;[12C]8[1H]20[14N]1[16O]6[31P]1[35Cl]1,1.000000
172.020658,889.734009,43522.117188,StdMix1_21;M+Cl;[12C]5[1H]5[14N]5[37Cl]1,1.000000
241.056316,682.895996,43398.109375,StdMix1_14;M+Cl;[12C]11[1H]12[14N]2[16O]2[37Cl]1,0.835000
152.043154,348.458008,42857.011719,StdMix1_98;M-H;[12C]7[13C]1[1H]7[16O]3,1.000000
196.053998,1183.430054,42685.574219,StdMix1_70;M-H;[12C]5[13C]1[1H]11[16O]7,1.000000
188.956766,863.820007,40380.789063,StdMix1_81;M+Na-2H;[12C]3[1H]3[16O]6[31P]1[23Na]1,1.000000
231.014375,360.135986,39009.660156,StdMix1_53;2M-H;[12C]8[1H]7[16O]8,1.000000
104.006910,503.181000,38397.984375,StdMix1_59;M-H;[12C]2[13C]1[1H]3[16O]4,1.000000
171.018151,522.750977,37833.378906,StdMix1_64;M-H;[12C]7[1H]5[16O]4[18O]1,1.000000
215.017121,491.083008,37634.042969,StdMix1_72;M+Na-2H;[12C]6[1H]8[16O]7[23Na]1,0.845000
99.008730,580.502014,37619.917969,StdMix1_54;M-H2O-H;[12C]4[1H]3[16O]3,1.000000
173.022056,427.282990,37507.714844,StdMix1_98;M+Na-2H;[12C]8[1H]6[16O]3[23Na]1,0.990000
325.032689,838.968018,37022.351563,StdMix1_75;M-H;[12C]9[1H]12[14N]2[16O]8[18O]1[31P]1,1.000000
147.048922,1018.640015,36695.277344,StdMix1_84;M-H;[12C]4[13C]1[1H]8[14N]1[16O]4,1.000000
340.038955,516.745972,36443.121094,StdMix1_64;2M-H;[12C]13[13C]1[1H]11[16O]10,1.000000
347.058800,876.786011,34263.207031,StdMix1_33;M-H;[12C]9[13C]1[1H]13[14N]5[16O]7[31P]1,0.985000
190.091068,1426.729980,33294.832031,StdMix1_42;M-H;[12C]6[13C]1[1H]13[14N]2[16O]4,1.000000
263.043913,456.541992,32888.285156,StdMix1_61;M+Cl;[12C]9[1H]12[14N]2[16O]5[35Cl]1,1.000000
126.038756,954.642029,32349.121094,StdMix1_2;M-H;[12C]4[13C]1[1H]5[14N]2[16O]2,1.000000
289.086835,1165.310059,31978.531250,StdMix1_36;M+FA-H;[12C]9[13C]1[1H]14[14N]3[16O]7,1.000000
240.080452,816.288025,31785.900391,StdMix1_86;2M-H;[12C]7[13C]1[1H]15[16O]8,1.000000
235.045759,513.737000,30601.595703,StdMix1_54;2M-H;[12C]8[1H]11[16O]8,1.000000
86.032791,433.234985,30541.789063,StdMix1_51;M-H2O-H;[12C]3[13C]1[1H]5[16O]2,1.000000
210.069782,766.661987,30026.662109,StdMix1_67;M+FA-H;[12C]6[13C]1[1H]13[16O]7,1.000000
125.000688,720.473999,29274.480469,StdMix1_104;M+Cl;[12C]3[1H]6[16O]3[35Cl]1,0.965000
221.085755,705.455994,28927.880859,StdMix1_3;M-H;[12C]7[13C]1[1H]14[14N]1[16O]6,1.000000
119.023387,385.187988,28677.574219,StdMix1_54;M-H;[12C]4[1H]5[16O]3[18O]1,0.995000
243.081250,1166.829956,28531.332031,StdMix1_36;M-H;[12C]8[13C]1[1H]12[14N]3[16O]5,1.000000
281.051162,583.377991,28512.476563,StdMix1_54;2M+FA-H;[12C]9[1H]13[16O]10,1.000000
422.140065,449.286011,28504.330078,StdMix1_9;M+FA-H;[12C]17[13C]1[1H]21[14N]4[16O]8,1.000000
100.040360,705.455994,28319.910156,StdMix1_28;M-H2O-H;[12C]4[1H]6[14N]1[16O]2,0.970000
281.035772,536.028992,28298.890625,StdMix1_65;M+Cl;[12C]9[1H]12[14N]2[16O]6[37Cl]1,1.000000
249.061302,497.134003,28079.644531,StdMix1_88;2M+FA-H;[12C]9[1H]13[16O]8,0.990000
341.072274,623.909973,27591.255859,StdMix1_60;2M+FA-H;[12C]11[1H]17[16O]12,1.000000
291.071813,538.918030,27218.998047,StdMix1_65;M+FA-H;[12C]10[1H]13[14N]2[16O]7[18O]1,1.000000
126.002969,969.666016,27042.630859,StdMix1_24;M-H;[12C]2[1H]6[14N]1[16O]3[34S]1,1.000000
305.027741,371.928986,27030.937500,StdMix1_80;M+FA-H;[12C]7[1H]14[16O]11[31P]1,1.000000
136.033001,841.877991,26540.816406,StdMix1_104;M+FA-H;[12C]3[13C]1[1H]7[16O]5,1.000000
204.059141,489.569000,26325.664063,StdMix1_88;2M-H;[12C]7[13C]1[1H]11[16O]6,1.000000
303.049976,612.312012,26308.753906,StdMix1_11;M+Cl;[12C]10[1H]12[14N]4[16O]5[35Cl]1,1.000000
102.027711,553.211975,26152.703125,StdMix1_86;M-H2O-H;[12C]3[13C]1[1H]5[16O]3,0.815000
342.112145,944.148010,26006.781250,StdMix1_87;M-H;[12C]11[13C]1[1H]21[16O]11,1.000000
149.024117,330.885010,25819.021484,StdMix1_55;M-H2O-H;[12C]8[1H]5[16O]3,0.955000
418.139240,830.393982,25608.246094,StdMix1_69;2M-H;[12C]13[13C]1[1H]29[14N]2[16O]8[32S]2,1.000000
152.995638,547.517029,25131.898438,StdMix1_54;M+Cl;[12C]4[1H]6[16O]4[35Cl]1,0.965000
180.059155,701.039978,23258.044922,StdMix1_85;M-H;[12C]5[13C]1[1H]11[16O]6,0.865000
304.104716,1189.530029,23231.939453,StdMix1_39;M+FA-H;[12C]9[1H]21[14N]1[16O]7[18O]1[31P]1,1.000000
104.043354,383.720001,22377.908203,StdMix1_51;M-H;[12C]3[13C]1[1H]7[16O]3,1.000000
255.083328,846.270020,21810.972656,StdMix1_34;2M+FA-H;[12C]7[1H]15[14N]2[16O]8,1.000000
216.035936,838.968018,21738.142578,StdMix1_85;M+Cl;[12C]5[13C]1[1H]12[16O]6[35Cl]1,1.000000
648.067542,840.419983,21653.193359,StdMix1_75;2M-H;[12C]17[13C]1[1H]25[14N]4[16O]18[31P]2,1.000000
194.990879,415.272003,21576.810547,StdMix1_66;M+Na-2H;[12C]6[1H]4[16O]6[23Na]1,0.960000
188.027905,407.667999,21352.457031,StdMix1_89;M-H2O-H;[12C]6[13C]1[1H]7[16O]6,1.000000
645.094960,1174.359985,20647.560547,StdMix1_79;2M-H;[12C]18[1H]27[14N]6[16O]16[31P]2,1.000000
581.159543,613.745972,20540.255859,StdMix1_11;2M+FA-H;[12C]21[1H]25[14N]8[16O]12,1.000000
120.038267,553.211975,20280.833984,StdMix1_86;M-H;[12C]3[13C]1[1H]7[16O]4,1.000000
373.091897,966.695984,20090.392578,StdMix1_50;2M+FA-H;[12C]19[1H]17[16O]8,0.975000
393.045167,879.648010,19720.382813,StdMix1_76;M+FA-H;[12C]11[1H]14[14N]4[16O]10[31P]1,0.995000
154.998358,321.688995,19409.296875,StdMix1_66;M-H2O-H;[12C]6[1H]3[16O]5,1.000000
205.046668,918.888000,19241.486328,StdMix1_19;M+Cl;[12C]7[13C]1[1H]11[14N]1[16O]3[35Cl]1,1.000000
105.038447,1117.989990,19123.810547,StdMix1_34;M-H;[12C]2[13C]1[1H]6[14N]1[16O]3,1.000000
145.050375,398.566986,18731.345703,StdMix1_67;M-H2O-H;[12C]6[1H]9[16O]4,0.985000
154.975333,564.627014,18681.437500,StdMix1_54;M+K-2H;[12C]4[1H]4[16O]4[39K]1,0.990000
88.012113,433.234985,18574.816406,StdMix1_58;M-H;[12C]2[13C]1[1H]3[16O]3,1.000000
165.074663,702.510010,18279.556641,StdMix1_12;M-H;[12C]8[13C]1[1H]10[14N]1[16O]2,1.000000
389.118590,944.148010,17952.718750,StdMix1_87;M+FA-H;[12C]13[1H]23[16O]12[18O]1,1.000000
131.023330,422.796997,17909.679688,StdMix1_60;M-H2O-H;[12C]5[1H]5[16O]3[18O]1,0.995000
203.082392,793.151978,17169.123047,StdMix1_14;M-H;[12C]11[1H]11[14N]2[16O]2,0.835000
86.024639,1412.900024,16907.625000,StdMix1_34;M-H2O-H;[12C]3[1H]4[14N]1[16O]2,0.985000
363.091199,816.288025,16643.769531,StdMix1_87;M+Na-2H;[12C]12[1H]20[16O]11[23Na]1,0.995000
202.071838,702.510010,16627.191406,StdMix1_3;M-H2O-H;[12C]8[1H]12[14N]1[16O]5,0.995000
119.054073,1042.689941,16418.828125,StdMix1_28;M-H;[12C]3[13C]1[1H]8[14N]1[16O]3,0.995000
163.009039,956.148010,16221.795898,StdMix1_2;M+Cl;[12C]5[1H]6[14N]2[16O]2[37Cl]1,1.000000
212.073015,1423.670044,15600.011719,StdMix1_42;M+Na-2H;[12C]6[13C]1[1H]12[14N]2[16O]4[23Na]1,1.000000
324.048640,1177.359985,15570.774414,StdMix1_79;M-H;[12C]9[1H]13[14N]3[16O]7[18O]1[31P]1,1.000000
149.008839,1008.429993,15493.950195,StdMix1_59;M+FA-H;[12C]4[1H]5[16O]6,0.985000
289.092658,413.759003,14865.348633,StdMix1_56;M+FA-H;[12C]11[1H]15[14N]2[16O]6[18O]1,1.000000
376.033807,291.399994,14713.034180,StdMix1_57;M+Na-2H;[12C]18[13C]1[1H]12[16O]5[32S]1[23Na]1,1.000000
207.039157,979.854004,14631.922852,StdMix1_89;M-H;[12C]7[1H]9[16O]6[18O]1,1.000000
185.021895,625.380005,14430.050781,StdMix1_50;M+Na-2H;[12C]9[1H]6[16O]3[23Na]1,0.975000
312.030019,554.635010,14384.046875,StdMix1_68;2M-H;[12C]9[13C]1[1H]7[14N]4[16O]8,1.000000
707.104980,292.929993,14190.917969,StdMix1_57;2M-H;[12C]38[1H]27[16O]10[32S]2,1.000000
178.043471,580.502014,13997.055664,StdMix1_70;M-H2O-H;[12C]5[13C]1[1H]9[16O]6,1.000000
487.130897,613.745972,13671.350586,StdMix1_65;2M-H;[12C]18[1H]23[14N]4[16O]12,0.925000
280.051678,1165.310059,13609.904297,StdMix1_36;M+Cl;[12C]9[1H]13[14N]3[16O]5[37Cl]1,1.000000
295.066894,584.818970,13591.462891,StdMix1_60;2M-H;[12C]10[1H]15[16O]10,1.000000
144.038090,410.723999,13585.694336,StdMix1_92;2M-H;[12C]5[13C]1[1H]7[16O]4,1.000000
311.073199,528.703003,13319.482422,StdMix1_29;2M+FA-H;[12C]9[1H]15[14N]2[16O]10,1.000000
125.010545,969.666016,13277.730469,StdMix1_24;M-H;[12C]1[13C]1[1H]6[14N]1[16O]3[32S]1,1.000000
171.026988,376.362000,13176.344727,StdMix1_21;M+Cl;[12C]4[13C]1[1H]5[14N]5[35Cl]1,1.000000
383.016556,876.786011,12821.550781,StdMix1_76;M+Cl;[12C]10[1H]13[14N]4[16O]8[31P]1[35Cl]1,0.995000
294.069043,1191.069946,12707.319336,StdMix1_39;M+Cl;[12C]8[1H]20[14N]1[16O]6[31P]1[37Cl]1,1.000000
376.134529,455.087006,11969.655273,StdMix1_9;M-H;[12C]16[13C]1[1H]19[14N]4[16O]6,1.000000
239.059425,303.484009,11752.447266,StdMix1_14;M+Cl;[12C]11[1H]12[14N]2[16O]2[35Cl]1,0.835000
167.044543,563.195007,11554.730469,StdMix1_86;M+FA-H;[12C]5[1H]9[16O]5[18O]1,1.000000
268.091706,705.455994,11495.187500,StdMix1_3;M+FA-H;[12C]9[1H]16[14N]1[16O]7[18O]1,1.000000
336.080092,386.657990,11463.041992,StdMix1_55;2M-H;[12C]15[13C]1[1H]15[16O]8,0.995000
261.026281,1124.180054,11154.730469,StdMix1_80;M-H;[12C]6[1H]12[16O]8[18O]1[31P]1,1.000000
368.037156,1014.250000,11016.702148,StdMix1_33;M+Na-2H;[12C]10[1H]12[14N]5[16O]7[31P]1[23Na]1,0.985000
135.050363,894.083984,11010.818359,StdMix1_21;M-H;[12C]4[13C]1[1H]4[14N]5,1.000000
161.009211,363.071014,10967.498047,StdMix1_53;M+FA-H;[12C]5[1H]5[16O]6,1.000000
399.054501,551.789978,10823.091797,StdMix1_57;M+FA-H;[12C]20[1H]15[16O]7[32S]1,0.995000
214.048481,1423.670044,10681.874023,StdMix1_41;M+Cl;[12C]6[1H]13[14N]1[16O]5[35Cl]1,1.000000
150.048532,626.862000,10678.855469,StdMix1_51;M+FA-H;[12C]4[13C]1[1H]9[16O]5,1.000000
209.056426,1211.750000,10659.668945,StdMix1_61;M-H2O-H;[12C]9[1H]9[14N]2[16O]4,0.920000
368.048893,536.028992,10543.247070,StdMix1_79;M+FA-H;[12C]10[1H]15[14N]3[16O]10[31P]1,0.965000
243.086485,541.794006,10470.820313,StdMix1_56;M-H;[12C]10[1H]13[14N]2[16O]4[18O]1,1.000000
369.021557,932.273987,10348.932617,StdMix1_76;M+Na-2H;[12C]10[1H]11[14N]4[16O]8[31P]1[23Na]1,0.990000
